schedule_date,season_year,week_number,HT_season_record_OU,HT_season_record_AS,HT_season_record_SU,team_home,home_score,away_score,team_away,AT_season_record_SU,AT_season_record_AS,AT_season_record_OU,team_favorite_id,favorite_spread,over_under_total,home_SU,away_SU,home_AS,away_AS,OU_result,stadium,stadium_neutral,weather_detail,temperature,wind_mph,humidity,fav_home_away,HT_season_wins_SU,HT_season_losses_SU,HT_season_ties_SU,HT_season_wins_AS,HT_season_losses_AS,HT_season_pushes_AS,AT_season_losses_AS,AT_season_pushes_AS,AT_season_wins_AS,AT_season_wins_SU,AT_season_losses_SU,AT_season_ties_SU,HT_season_overs,HT_season_unders,HT_season_pushes_OU,AT_season_overs,AT_season_unders,AT_season_pushes_OU
10/14/1979,1979,7,3-3-0,0-4-2,0-6-0,Cincinnati Bengals,34,10,Pittsburgh Steelers,5-1-0,3-3-0,3-3-0,PIT,-10,39,Win,Loss,Win,Loss,Over,Cinergy Field,FALSE,,40,7,60,Away,0,6,0,0,4,2,3,0,3,5,1,0,3,3,0,3,3,0
10/14/1979,1979,7,4-2-0,3-3-0,4-2-0,Cleveland Browns,9,13,Washington Redskins,4-2-0,5-1-0,3-3-0,CLE,-4,34,Loss,Win,Loss,Win,Under,Cleveland Municipal Stadium,FALSE,,44,12,76,Home,4,2,0,3,3,0,1,0,5,4,2,0,4,2,0,3,3,0
10/14/1979,1979,7,4-2-0,2-4-0,5-1-0,Dallas Cowboys,30,6,Los Angeles Rams,4-2-0,3-3-0,3-3-0,DAL,-3,39,Win,Loss,Win,Loss,Under,Texas Stadium,FALSE,,67,10,41,Home,5,1,0,2,4,0,3,0,3,4,2,0,4,2,0,3,3,0
10/14/1979,1979,7,3-3-0,2-3-1,2-4-0,Green Bay Packers,24,16,Detroit Lions,1-5-0,2-4-0,4-2-0,GB,-4,36,Win,Loss,Win,Loss,Over,Lambeau Field,FALSE,,41,10,63,Home,2,4,0,2,3,1,4,0,2,1,5,0,3,3,0,4,2,0
10/14/1979,1979,7,2-4-0,4-2-0,4-2-0,Kansas City Chiefs,10,24,Denver Broncos,4-2-0,2-3-1,2-4-0,DEN,-1,34,Loss,Win,Loss,Win,Push,Arrowhead Stadium,FALSE,,47,12,43,Away,4,2,0,4,2,0,3,1,2,4,2,0,2,4,0,2,4,0
10/14/1979,1979,7,3-3-0,3-3-0,4-2-0,Miami Dolphins,17,7,Buffalo Bills,3-3-0,5-1-0,4-2-0,MIA,-6,40,Win,Loss,Win,Loss,Under,Orange Bowl,FALSE,,74,12,90,Home,4,2,0,3,3,0,1,0,5,3,3,0,3,3,0,4,2,0
10/14/1979,1979,7,2-4-0,3-3-0,1-5-0,New York Giants,32,16,San Francisco 49ers,0-6-0,3-3-0,4-2-0,NYG,-4,38,Win,Loss,Win,Loss,Over,Giants Stadium,FALSE,,49,18,54,Home,1,5,0,3,3,0,3,0,3,0,6,0,2,4,0,4,2,0
10/14/1979,1979,7,2-4-0,3-3-0,3-3-0,Oakland Raiders,50,19,Atlanta Falcons,3-3-0,3-2-1,3-3-0,LVR,-10,37,Win,Loss,Win,Loss,Over,Oakland Coliseum,FALSE,,68,9,80,Home,3,3,0,3,3,0,2,1,3,3,3,0,2,4,0,3,3,0
10/14/1979,1979,7,3-3-0,3-3-0,4-2-0,San Diego Chargers,20,10,Seattle Seahawks,2-4-0,3-3-0,3-3-0,LAC,-10,44,Win,Loss,Push,Push,Under,Qualcomm Stadium,FALSE,,72,8,78,Home,4,2,0,3,3,0,3,0,3,2,4,0,3,3,0,3,3,0
10/14/1979,1979,7,4-2-0,4-2-0,2-4-0,St. Louis Cardinals,20,24,Philadelphia Eagles,5-1-0,3-3-0,2-4-0,ARI,-3,38,Loss,Win,Loss,Win,Over,Busch Memorial Stadium,FALSE,,47,9,50,Home,2,4,0,4,2,0,3,0,3,5,1,0,4,2,0,2,4,0
10/14/1979,1979,7,2-4-0,5-1-0,5-1-0,Tampa Bay Buccaneers,14,42,New Orleans Saints,2-4-0,2-4-0,4-2-0,TB,-8,38,Loss,Win,Loss,Win,Over,Houlihan's Stadium,FALSE,,75,11,84,Home,5,1,0,5,1,0,4,0,2,2,4,0,2,4,0,4,2,0
10/15/1979,1979,7,4-2-0,2-4-0,2-4-0,New York Jets,14,7,Minnesota Vikings,3-3-0,2-4-0,5-1-0,NYJ,-4,42,Win,Loss,Win,Loss,Under,Giants Stadium,FALSE,,50,13,52,Home,2,4,0,2,4,0,4,0,2,3,3,0,4,2,0,5,1,0
10/21/1979,1979,8,4-3-0,5-2-0,3-4-0,Buffalo Bills,13,14,Baltimore Colts,1-6-0,3-4-0,3-4-0,BUF,-6,39,Loss,Win,Loss,Win,Under,Ralph Wilson Stadium,FALSE,,71,18,63,Home,3,4,0,5,2,0,4,0,3,1,6,0,4,3,0,3,4,0
10/21/1979,1979,8,4-3-0,3-4-0,4-3-0,Cleveland Browns,28,27,Cincinnati Bengals,1-6-0,1-4-2,4-3-0,CLE,-3,39,Win,Loss,Loss,Win,Over,Cleveland Municipal Stadium,FALSE,,71,18,68,Home,4,3,0,3,4,0,4,2,1,1,6,0,4,3,0,4,3,0
10/21/1979,1979,8,4-3-0,3-4-0,6-1-0,Dallas Cowboys,22,13,St. Louis Cardinals,2-5-0,4-3-0,5-2-0,DAL,-10,39,Win,Loss,Loss,Win,Under,Texas Stadium,FALSE,,81,24,63,Home,6,1,0,3,4,0,3,0,4,2,5,0,4,3,0,5,2,0
10/21/1979,1979,8,2-4-1,4-3-0,4-3-0,Kansas City Chiefs,17,21,New York Giants,2-5-0,4-3-0,3-4-0,KC,-6,36,Loss,Win,Loss,Win,Over,Arrowhead Stadium,FALSE,,79,30,57,Home,4,3,0,4,3,0,3,0,4,2,5,0,2,4,1,3,4,0
10/21/1979,1979,8,3-4-0,3-4-0,4-3-0,Los Angeles Rams,16,40,San Diego Chargers,5-2-0,3-3-1,3-4-0,LAC,-1,37,Loss,Win,Loss,Win,Over,Anaheim Stadium,FALSE,,63,14,55,Away,4,3,0,3,4,0,3,1,3,5,2,0,3,4,0,3,4,0
10/21/1979,1979,8,5-2-0,2-5-0,3-4-0,Minnesota Vikings,30,27,Chicago Bears,3-4-0,3-3-1,3-4-0,MIN,-2,36,Win,Loss,Win,Loss,Over,Metropolitan Stadium,FALSE,,51,12,66,Home,3,4,0,2,5,0,3,1,3,3,4,0,5,2,0,3,4,0
10/21/1979,1979,8,4-3-0,3-3-1,5-2-0,New England Patriots,28,13,Miami Dolphins,5-2-0,4-3-0,3-4-0,NE,-5,38,Win,Loss,Win,Loss,Over,Foxboro Stadium,FALSE,,65,14,85,Home,5,2,0,3,3,1,3,0,4,5,2,0,4,3,0,3,4,0
10/21/1979,1979,8,5-2-0,3-4-0,3-4-0,New Orleans Saints,17,7,Detroit Lions,1-6-0,2-5-0,5-2-0,NO,-7,42,Win,Loss,Win,Loss,Under,Louisiana Superdome,FALSE,indoor,72,0,0,Home,3,4,0,3,4,0,5,0,2,1,6,0,5,2,0,5,2,0
10/21/1979,1979,8,4-3-0,3-4-0,3-4-0,New York Jets,28,19,Oakland Raiders,4-3-0,4-3-0,3-4-0,LVR,-3,42,Win,Loss,Win,Loss,Over,Giants Stadium,FALSE,,65,9,81,Away,3,4,0,3,4,0,3,0,4,4,3,0,4,3,0,3,4,0
10/21/1979,1979,8,5-2-0,3-4-0,0-7-0,San Francisco 49ers,20,15,Atlanta Falcons,3-4-0,3-3-1,4-3-0,ATL,-4,42,Win,Loss,Win,Loss,Under,Candlestick Park,FALSE,,57,7,72,Away,0,7,0,3,4,0,3,1,3,3,4,0,5,2,0,4,3,0
10/21/1979,1979,8,3-4-0,3-3-1,2-5-0,Seattle Seahawks,34,14,Houston Oilers,5-2-0,3-3-1,6-1-0,TEN,-2,42,Win,Loss,Win,Loss,Over,Seattle Kingdome,FALSE,indoor,72,0,0,Away,2,5,0,3,3,1,3,1,3,5,2,0,3,4,0,6,1,0
10/21/1979,1979,8,3-4-0,5-2-0,5-2-0,Tampa Bay Buccaneers,21,3,Green Bay Packers,3-4-0,3-3-1,4-3-0,TB,-5,37,Win,Loss,Win,Loss,Under,Houlihan's Stadium,FALSE,,78,10,71,Home,5,2,0,5,2,0,3,1,3,3,4,0,3,4,0,4,3,0
10/21/1979,1979,8,3-4-0,6-1-0,5-2-0,Washington Redskins,17,7,Philadelphia Eagles,6-1-0,4-3-0,3-4-0,PHI,-2,38,Win,Loss,Win,Loss,Under,RFK Memorial Stadium,FALSE,,70,9,86,Away,5,2,0,6,1,0,3,0,4,6,1,0,3,4,0,3,4,0
10/22/1979,1979,8,4-3-0,3-4-0,5-2-0,Pittsburgh Steelers,42,7,Denver Broncos,5-2-0,3-3-1,2-4-1,PIT,-7,37,Win,Loss,Win,Loss,Over,Three Rivers Stadium,FALSE,,68,9,65,Home,5,2,0,3,4,0,3,1,3,5,2,0,4,3,0,2,4,1
10/25/1979,1979,9,4-4-0,4-4-0,4-4-0,Oakland Raiders,45,22,San Diego Chargers,6-2-0,4-3-1,4-4-0,LAC,-1,41,Win,Loss,Win,Loss,Over,Oakland Coliseum,FALSE,,66,17,79,Away,4,4,0,4,4,0,3,1,4,6,2,0,4,4,0,4,4,0
10/28/1979,1979,9,3-5-0,4-4-0,2-6-0,Baltimore Colts,31,26,New England Patriots,6-2-0,4-3-1,5-3-0,NE,-4,37,Win,Loss,Win,Loss,Over,Memorial Stadium (Baltimore),FALSE,,46,6,75,Away,2,6,0,4,4,0,3,1,4,6,2,0,3,5,0,5,3,0
10/28/1979,1979,9,5-3-0,2-4-2,1-7-0,Cincinnati Bengals,37,13,Philadelphia Eagles,6-2-0,4-4-0,3-5-0,CIN,-3,38,Win,Loss,Win,Loss,Over,Cinergy Field,FALSE,,58,11,57,Home,1,7,0,2,4,2,4,0,4,6,2,0,5,3,0,3,5,0
10/28/1979,1979,9,3-4-1,3-4-1,5-3-0,Denver Broncos,20,3,Kansas City Chiefs,4-4-0,4-4-0,3-4-1,DEN,-7,34,Win,Loss,Win,Loss,Under,Mile High Stadium,FALSE,,47,7,52,Home,5,3,0,3,4,1,4,0,4,4,4,0,3,4,1,3,4,1
10/28/1979,1979,9,5-3-0,2-6-0,1-7-0,Detroit Lions,17,20,Buffalo Bills,3-5-0,5-3-0,4-4-0,BUF,-3,38,Loss,Win,Push,Push,Under,Pontiac Silverdome,FALSE,indoor,72,0,0,Away,1,7,0,2,6,0,3,0,5,3,5,0,5,3,0,4,4,0
10/28/1979,1979,9,7-1-0,3-4-1,5-3-0,Houston Oilers,27,24,New York Jets,4-4-0,4-4-0,5-3-0,TEN,-6,42,Win,Loss,Loss,Win,Over,Houston Astrodome,FALSE,indoor,72,0,0,Home,5,3,0,3,4,1,4,0,4,4,4,0,7,1,0,5,3,0
10/28/1979,1979,9,4-4-0,3-5-0,4-4-0,Los Angeles Rams,14,20,New York Giants,3-5-0,5-3-0,4-4-0,LAR,-6,37,Loss,Win,Loss,Win,Under,Anaheim Stadium,FALSE,,62,8,82,Home,4,4,0,3,5,0,3,0,5,3,5,0,4,4,0,4,4,0
10/28/1979,1979,9,4-4-0,4-4-0,5-3-0,Miami Dolphins,27,7,Green Bay Packers,3-5-0,3-4-1,4-4-0,MIA,-11,36,Win,Loss,Win,Loss,Under,Orange Bowl,FALSE,,75,13,65,Home,5,3,0,4,4,0,4,1,3,3,5,0,4,4,0,4,4,0
10/28/1979,1979,9,6-2-0,3-5-0,4-4-0,Minnesota Vikings,10,12,Tampa Bay Buccaneers,6-2-0,6-2-0,3-5-0,PICK,0,37,Loss,Win,Loss,Win,Under,Metropolitan Stadium,FALSE,,47,5,68,None,4,4,0,3,5,0,2,0,6,6,2,0,6,2,0,3,5,0
10/28/1979,1979,9,5-3-0,4-4-0,6-2-0,Pittsburgh Steelers,14,3,Dallas Cowboys,7-1-0,3-5-0,4-4-0,PIT,-3,39,Win,Loss,Win,Loss,Under,Three Rivers Stadium,FALSE,,51,12,60,Home,6,2,0,4,4,0,5,0,3,7,1,0,5,3,0,4,4,0
10/28/1979,1979,9,5-3-0,4-4-0,1-7-0,San Francisco 49ers,27,28,Chicago Bears,3-5-0,3-4-1,4-4-0,CHI,-3,39,Loss,Win,Win,Loss,Over,Candlestick Park,FALSE,,60,17,71,Away,1,7,0,4,4,0,4,1,3,3,5,0,5,3,0,4,4,0
10/28/1979,1979,9,5-3-0,5-3-0,2-6-0,St. Louis Cardinals,20,38,Cleveland Browns,5-3-0,3-5-0,5-3-0,ARI,-3,42,Loss,Win,Loss,Win,Over,Busch Memorial Stadium,FALSE,,60,8,61,Home,2,6,0,5,3,0,5,0,3,5,3,0,5,3,0,5,3,0
10/28/1979,1979,9,3-5-0,7-1-0,6-2-0,Washington Redskins,10,14,New Orleans Saints,4-4-0,4-4-0,5-3-0,WAS,-6,40,Loss,Win,Loss,Win,Under,RFK Memorial Stadium,FALSE,,51,10,71,Home,6,2,0,7,1,0,4,0,4,4,4,0,3,5,0,5,3,0
10/29/1979,1979,9,4-4-0,3-4-1,3-5-0,Atlanta Falcons,28,31,Seattle Seahawks,3-5-0,4-3-1,4-4-0,SEA,-2,42,Loss,Win,Loss,Win,Over,Atlanta-Fulton County Stadium,FALSE,,60,9,84,Away,3,5,0,3,4,1,3,1,4,3,5,0,4,4,0,4,4,0
11/4/1979,1979,10,5-4-0,3-5-1,3-6-0,Atlanta Falcons,17,14,Tampa Bay Buccaneers,7-2-0,7-2-0,3-6-0,ATL,-2,37,Win,Loss,Win,Loss,Under,Atlanta-Fulton County Stadium,FALSE,,49,10,45,Home,3,6,0,3,5,1,2,0,7,7,2,0,5,4,0,3,6,0
11/4/1979,1979,10,4-5-0,5-4-0,3-6-0,Baltimore Colts,38,28,Cincinnati Bengals,2-7-0,3-4-2,6-3-0,IND,-3,42,Win,Loss,Win,Loss,Over,Memorial Stadium (Baltimore),FALSE,,45,10,57,Home,3,6,0,5,4,0,4,2,3,2,7,0,4,5,0,6,3,0
11/4/1979,1979,10,4-5-0,5-3-1,4-5-0,Buffalo Bills,6,26,New England Patriots,6-3-0,4-4-1,6-3-0,NE,-5,41,Loss,Win,Loss,Win,Under,Ralph Wilson Stadium,FALSE,,42,11,68,Away,4,5,0,5,3,1,4,1,4,6,3,0,4,5,0,6,3,0
11/4/1979,1979,10,5-4-0,3-5-1,4-5-0,Chicago Bears,35,7,Detroit Lions,1-8-0,2-6-1,5-4-0,CHI,-7,35,Win,Loss,Win,Loss,Over,Soldier Field,FALSE,,38,9,58,Home,4,5,0,3,5,1,6,1,2,1,8,0,5,4,0,5,4,0
11/4/1979,1979,10,3-5-1,4-4-1,6-3-0,Denver Broncos,10,3,New Orleans Saints,5-4-0,5-4-0,5-4-0,DEN,-6,37,Win,Loss,Win,Loss,Under,Mile High Stadium,FALSE,,38,7,58,Home,6,3,0,4,4,1,4,0,5,5,4,0,3,5,1,5,4,0
11/4/1979,1979,10,4-5-0,3-5-1,3-6-0,Green Bay Packers,22,27,New York Jets,4-5-0,5-4-0,6-3-0,NYJ,-4,39,Loss,Win,Loss,Win,Over,Lambeau Field,FALSE,,34,10,72,Away,3,6,0,3,5,1,4,0,5,4,5,0,4,5,0,6,3,0
11/4/1979,1979,10,3-5-1,4-5-0,4-5-0,Kansas City Chiefs,14,20,San Diego Chargers,6-3-0,4-4-1,5-4-0,LAC,-6,37,Loss,Win,Push,Push,Under,Arrowhead Stadium,FALSE,,47,16,45,Away,4,5,0,4,5,0,4,1,4,6,3,0,3,5,1,5,4,0
11/4/1979,1979,10,4-5-0,6-3-0,4-5-0,New York Giants,14,16,Dallas Cowboys,7-2-0,3-6-0,4-5-0,DAL,-8,38,Loss,Win,Win,Loss,Under,Giants Stadium,FALSE,,47,13,61,Away,4,5,0,6,3,0,6,0,3,7,2,0,4,5,0,4,5,0
11/4/1979,1979,10,5-4-0,5-4-0,5-4-0,Oakland Raiders,23,10,San Francisco 49ers,1-8-0,5-4-0,6-3-0,LVR,-12,44,Win,Loss,Win,Loss,Under,Oakland Coliseum,FALSE,,59,9,81,Home,5,4,0,5,4,0,4,0,5,1,8,0,5,4,0,6,3,0
11/4/1979,1979,10,4-5-0,4-5-0,6-3-0,Philadelphia Eagles,19,24,Cleveland Browns,6-3-0,4-5-0,6-3-0,PHI,-3,41,Loss,Win,Loss,Win,Over,Veterans Stadium,FALSE,,44,10,61,Home,6,3,0,4,5,0,5,0,4,6,3,0,4,5,0,6,3,0
11/4/1979,1979,10,5-4-0,5-4-0,7-2-0,Pittsburgh Steelers,38,7,Washington Redskins,6-3-0,7-2-0,3-6-0,PIT,-11,37,Win,Loss,Win,Loss,Over,Three Rivers Stadium,FALSE,,41,7,53,Home,7,2,0,5,4,0,2,0,7,6,3,0,5,4,0,3,6,0
11/4/1979,1979,10,5-4-0,5-3-1,4-5-0,Seattle Seahawks,0,24,Los Angeles Rams,4-5-0,3-6-0,4-5-0,SEA,-3,41,Loss,Win,Loss,Win,Under,Seattle Kingdome,FALSE,indoor,72,0,0,Home,4,5,0,5,3,1,6,0,3,4,5,0,5,4,0,4,5,0
11/4/1979,1979,10,6-3-0,5-4-0,2-7-0,St. Louis Cardinals,37,7,Minnesota Vikings,4-5-0,3-6-0,6-3-0,ARI,-5,39,Win,Loss,Win,Loss,Over,Busch Memorial Stadium,FALSE,,44,8,59,Home,2,7,0,5,4,0,6,0,3,4,5,0,6,3,0,6,3,0
11/5/1979,1979,10,4-5-0,5-4-0,6-3-0,Miami Dolphins,6,9,Houston Oilers,6-3-0,3-5-1,8-1-0,MIA,-3,39,Loss,Win,Loss,Win,Under,Orange Bowl,FALSE,,77,17,70,Home,6,3,0,5,4,0,5,1,3,6,3,0,4,5,0,8,1,0
11/11/1979,1979,11,6-4-0,4-5-1,5-5-0,Chicago Bears,27,23,Los Angeles Rams,5-5-0,4-6-0,4-6-0,PICK,0,34,Win,Loss,Win,Loss,Over,Soldier Field,FALSE,,28,6,57,None,5,5,0,4,5,1,6,0,4,5,5,0,6,4,0,4,6,0
11/11/1979,1979,11,7-3-0,3-5-2,2-8-0,Cincinnati Bengals,24,26,San Diego Chargers,7-3-0,4-4-2,5-5-0,LAC,-4,43,Loss,Win,Win,Loss,Over,Cinergy Field,FALSE,,35,10,78,Away,2,8,0,3,5,2,4,2,4,7,3,0,7,3,0,5,5,0
11/11/1979,1979,11,7-3-0,5-5-0,7-3-0,Cleveland Browns,24,29,Seattle Seahawks,4-6-0,5-4-1,5-5-0,CLE,-6,43,Loss,Win,Loss,Win,Over,Cleveland Municipal Stadium,FALSE,,36,12,75,Home,7,3,0,5,5,0,4,1,5,4,6,0,7,3,0,5,5,0
11/11/1979,1979,11,3-6-1,5-4-1,7-3-0,Denver Broncos,45,10,New England Patriots,7-3-0,5-4-1,6-4-0,NE,-1,34,Win,Loss,Win,Loss,Over,Mile High Stadium,FALSE,,35,11,59,Away,7,3,0,5,4,1,4,1,5,7,3,0,3,6,1,6,4,0
11/11/1979,1979,11,6-4-0,2-7-1,1-9-0,Detroit Lions,14,16,Tampa Bay Buccaneers,7-3-0,7-3-0,3-7-0,TB,-5,35,Loss,Win,Win,Loss,Under,Pontiac Silverdome,FALSE,indoor,72,0,0,Away,1,9,0,2,7,1,3,0,7,7,3,0,6,4,0,3,7,0
11/11/1979,1979,11,5-5-0,3-6-1,3-7-0,Green Bay Packers,19,7,Minnesota Vikings,4-6-0,3-7-0,7-3-0,GB,-2,37,Win,Loss,Win,Loss,Under,Lambeau Field,FALSE,,26,6,65,Home,3,7,0,3,6,1,7,0,3,4,6,0,5,5,0,7,3,0
11/11/1979,1979,11,8-2-0,4-5-1,7-3-0,Houston Oilers,31,17,Oakland Raiders,6-4-0,6-4-0,5-5-0,TEN,-1,40,Win,Loss,Win,Loss,Over,Houston Astrodome,FALSE,indoor,72,0,0,Home,7,3,0,4,5,1,4,0,6,6,4,0,8,2,0,5,5,0
11/11/1979,1979,11,3-6-1,4-5-1,4-6-0,Kansas City Chiefs,3,30,Pittsburgh Steelers,8-2-0,6-4-0,6-4-0,PIT,-10,38,Loss,Win,Loss,Win,Under,Arrowhead Stadium,FALSE,,34,15,47,Away,4,6,0,4,5,1,4,0,6,8,2,0,3,6,1,6,4,0
11/11/1979,1979,11,4-6-0,5-5-0,6-4-0,Miami Dolphins,19,0,Baltimore Colts,4-6-0,6-4-0,5-5-0,MIA,-6,38,Win,Loss,Win,Loss,Under,Orange Bowl,FALSE,,81,13,82,Home,6,4,0,5,5,0,4,0,6,4,6,0,4,6,0,5,5,0
11/11/1979,1979,11,5-5-0,5-5-0,5-5-0,New Orleans Saints,31,20,San Francisco 49ers,1-9-0,5-5-0,6-4-0,NO,-7,42,Win,Loss,Win,Loss,Over,Louisiana Superdome,FALSE,indoor,72,0,0,Home,5,5,0,5,5,0,5,0,5,1,9,0,5,5,0,6,4,0
11/11/1979,1979,11,4-6-0,7-3-0,4-6-0,New York Giants,24,3,Atlanta Falcons,4-6-0,4-5-1,5-5-0,NYG,-2,36,Win,Loss,Win,Loss,Under,Giants Stadium,FALSE,,52,10,78,Home,4,6,0,7,3,0,5,1,4,4,6,0,4,6,0,5,5,0
11/11/1979,1979,11,7-3-0,6-4-0,5-5-0,New York Jets,12,14,Buffalo Bills,4-6-0,5-4-1,4-6-0,NYJ,-6,42,Loss,Win,Loss,Win,Under,Giants Stadium,FALSE,,52,10,78,Home,5,5,0,6,4,0,4,1,5,4,6,0,7,3,0,4,6,0
11/11/1979,1979,11,4-6-0,7-3-0,6-4-0,Washington Redskins,30,28,St. Louis Cardinals,3-7-0,6-4-0,7-3-0,WAS,-3,39,Win,Loss,Loss,Win,Over,RFK Memorial Stadium,FALSE,,55,12,79,Home,6,4,0,7,3,0,4,0,6,3,7,0,4,6,0,7,3,0
11/12/1979,1979,11,4-6-0,3-7-0,8-2-0,Dallas Cowboys,21,31,Philadelphia Eagles,6-4-0,4-6-0,5-5-0,DAL,-10,38,Loss,Win,Loss,Win,Over,Texas Stadium,FALSE,,45,5,65,Home,8,2,0,3,7,0,6,0,4,6,4,0,4,6,0,5,5,0
11/18/1979,1979,12,4-7-0,6-4-1,5-6-0,Buffalo Bills,19,12,Green Bay Packers,4-7-0,4-6-1,5-6-0,BUF,-7,37,Win,Loss,Push,Push,Under,Ralph Wilson Stadium,FALSE,,44,10,88,Home,5,6,0,6,4,1,6,1,4,4,7,0,4,7,0,5,6,0
11/18/1979,1979,12,7-4-0,5-5-1,6-5-0,Chicago Bears,23,13,New York Jets,5-6-0,6-5-0,7-4-0,CHI,-3,39,Win,Loss,Win,Loss,Under,Soldier Field,FALSE,,56,12,51,Home,6,5,0,5,5,1,5,0,6,5,6,0,7,4,0,7,4,0
11/18/1979,1979,12,8-3-0,5-6-0,7-4-0,Cleveland Browns,30,24,Miami Dolphins,7-4-0,6-5-0,4-7-0,PICK,0,40,Win,Loss,Win,Loss,Over,Cleveland Municipal Stadium,FALSE,,50,12,61,None,7,4,0,5,6,0,5,0,6,7,4,0,8,3,0,4,7,0
11/18/1979,1979,12,9-2-0,5-5-1,8-3-0,Houston Oilers,42,21,Cincinnati Bengals,2-9-0,4-5-2,8-3-0,TEN,-8,43,Win,Loss,Win,Loss,Over,Houston Astrodome,FALSE,indoor,72,0,0,Home,8,3,0,5,5,1,5,2,4,2,9,0,9,2,0,8,3,0
11/18/1979,1979,12,7-4-0,3-8-0,4-7-0,Minnesota Vikings,14,7,Detroit Lions,1-10-0,3-7-1,6-5-0,MIN,-4,37,Win,Loss,Win,Loss,Under,Metropolitan Stadium,FALSE,,47,9,70,Home,4,7,0,3,8,0,7,1,3,1,10,0,7,4,0,6,5,0
11/18/1979,1979,12,7-4-0,5-5-1,7-4-0,New England Patriots,50,21,Baltimore Colts,4-7-0,6-5-0,5-6-0,NE,-10,40,Win,Loss,Win,Loss,Over,Foxboro Stadium,FALSE,,49,11,55,Home,7,4,0,5,5,1,5,0,6,4,7,0,7,4,0,5,6,0
11/18/1979,1979,12,6-5-0,6-5-0,6-5-0,Oakland Raiders,21,24,Kansas City Chiefs,4-7-0,4-6-1,3-7-1,LVR,-12,38,Loss,Win,Loss,Win,Over,Oakland Coliseum,FALSE,,57,13,66,Home,6,5,0,6,5,0,6,1,4,4,7,0,6,5,0,3,7,1
11/18/1979,1979,12,6-5-0,5-6-0,7-4-0,Philadelphia Eagles,16,13,St. Louis Cardinals,3-8-0,7-4-0,8-3-0,PHI,-3,39,Win,Loss,Push,Push,Under,Veterans Stadium,FALSE,,50,8,62,Home,7,4,0,5,6,0,4,0,7,3,8,0,6,5,0,8,3,0
11/18/1979,1979,12,6-5-0,4-5-2,8-3-0,San Diego Chargers,35,7,Pittsburgh Steelers,9-2-0,7-4-0,6-5-0,PIT,-4,39,Win,Loss,Win,Loss,Over,Qualcomm Stadium,FALSE,,63,9,78,Away,8,3,0,4,5,2,4,0,7,9,2,0,6,5,0,6,5,0
11/18/1979,1979,12,7-4-0,5-6-0,1-10-0,San Francisco 49ers,28,38,Denver Broncos,8-3-0,6-4-1,4-6-1,DEN,-9,39,Loss,Win,Loss,Win,Over,Candlestick Park,FALSE,,55,14,69,Away,1,10,0,5,6,0,4,1,6,8,3,0,7,4,0,4,6,1
11/18/1979,1979,12,6-5-0,6-4-1,5-6-0,Seattle Seahawks,38,24,New Orleans Saints,6-5-0,6-5-0,6-5-0,SEA,-3,42,Win,Loss,Win,Loss,Over,Seattle Kingdome,FALSE,indoor,72,0,0,Home,5,6,0,6,4,1,5,0,6,6,5,0,6,5,0,6,5,0
11/18/1979,1979,12,3-8-0,7-4-0,8-3-0,Tampa Bay Buccaneers,31,3,New York Giants,5-6-0,8-3-0,4-7-0,TB,-3,34,Win,Loss,Win,Loss,Push,Houlihan's Stadium,FALSE,,63,7,68,Home,8,3,0,7,4,0,3,0,8,5,6,0,3,8,0,4,7,0
11/18/1979,1979,12,5-6-0,7-4-0,7-4-0,Washington Redskins,34,20,Dallas Cowboys,8-3-0,3-8-0,5-6-0,DAL,-4,37,Win,Loss,Win,Loss,Over,RFK Memorial Stadium,FALSE,,56,7,59,Away,7,4,0,7,4,0,8,0,3,8,3,0,5,6,0,5,6,0
11/19/1979,1979,12,5-6-0,4-7-0,5-6-0,Los Angeles Rams,20,14,Atlanta Falcons,4-7-0,4-6-1,5-6-0,LAR,-7,35,Win,Loss,Loss,Win,Under,Anaheim Stadium,FALSE,,59,16,38,Home,5,6,0,4,7,0,6,1,4,4,7,0,5,6,0,5,6,0
11/22/1979,1979,13,6-6-0,3-9-0,8-4-0,Dallas Cowboys,24,30,Houston Oilers,9-3-0,6-5-1,10-2-0,DAL,-1,41,Loss,Win,Loss,Win,Over,Texas Stadium,FALSE,,46,16,44,Home,8,4,0,3,9,0,5,1,6,9,3,0,6,6,0,10,2,0
11/22/1979,1979,13,6-6-0,3-8-1,1-11-0,Detroit Lions,20,0,Chicago Bears,7-5-0,6-5-1,7-5-0,CHI,-6,36,Win,Loss,Win,Loss,Under,Pontiac Silverdome,FALSE,indoor,72,0,0,Away,1,11,0,3,8,1,5,1,6,7,5,0,6,6,0,7,5,0
11/25/1979,1979,13,5-7-0,5-6-1,4-8-0,Atlanta Falcons,6,37,New Orleans Saints,6-6-0,6-6-0,7-5-0,NO,-2,43,Loss,Win,Loss,Win,Push,Atlanta-Fulton County Stadium,FALSE,,64,16,99,Away,4,8,0,5,6,1,6,0,6,6,6,0,5,7,0,7,5,0
11/25/1979,1979,13,6-6-0,6-6-0,4-8-0,Baltimore Colts,24,28,Miami Dolphins,7-5-0,6-6-0,5-7-0,MIA,-4,37,Loss,Win,Push,Push,Over,Memorial Stadium (Baltimore),FALSE,,63,8,85,Away,4,8,0,6,6,0,6,0,6,7,5,0,6,6,0,5,7,0
